sSFR,logMstar,age,logMhalo,vlos_sigma,r_rvir
-11.33883,10.41052,2.436418,13.57047,0.6593753579950006,0.5432269346434186
-11.62733,9.945677,1.794251,14.2807,0.6592697731612022,1.286903126915441
-11.60707,10.27916,5.33017,13.4917,0.6591463376216757,0.25528657939224436
-10.43484,10.08672,1.555671,13.81632,0.6591024658815428,0.21169641051618876
-10.02017,9.782861,1.798584,13.51704,0.658970484032185,0.883624167169363
-10.925,10.64722,3.446924,13.64793,0.6589429113304945,0.30646862376361134
-11.83929,10.4112,8.898434,14.22571,0.6589410473233752,0.7843118585210803
-12.06538,10.33328,4.555747,14.39986,0.6589146368430793,1.3550430767884114
-10.80777,10.34769,4.59299,13.61405,0.6589044980085813,0.9109224788985628
-10.08316,10.5197,1.516843,14.12985,0.6588369770318443,0.548108964844889
-11.8934,11.22208,5.750492,13.46904,0.6588212620184669,0.7790031515903793
-11.1619,9.97911,2.289172,14.20564,0.6586208148852766,0.9196824827906095
-12.36684,11.1648,9.957472,14.38108,0.6585041724758679,0.21964904165530658
-12.04466,10.42096,6.317203,14.46389,0.6583174327451305,0.5778445713470576
-12.29897,11.016,9.955516,13.90925,0.6582821081095422,0.8862565013674826
-10.31616,10.36828,1.895399,14.15568,0.6579216819045409,1.4092953168391822
-10.77395,10.66318,3.78043,13.76422,0.6579176491584654,0.7141757070520585
-12.35204,11.52629,9.134292,14.11204,0.6576995377746645,0.7745949196764645
-10.14731,11.12713,1.895262,13.62658,0.6576696359985638,0.7237071467430962
-12.4427,11.62214,10.36824,13.6818,0.6576037609833719,0.2823766341764203
-11.97576,10.51,9.966156,13.9912,0.6575181255036733,0.22475329902071786
-12.46535,11.5059,12.02906,14.07082,0.6574836142072926,0.1630784418841478
-11.45,10.42971,4.812742,13.64209,0.657102797790356,0.36501350294487683
-11.50089,10.79074,5.644396,13.41165,0.6567229339439521,0.3122635904458743
-12.27181,11.2153,8.137738,13.74602,0.6567087153389845,0.21243574424645792
-12.74685,11.25999,11.30314,13.9912,0.6562995560480043,1.5931415906035578
-10.47447,10.8135,3.379585,13.45184,0.6562748660514703,0.17363891578228438
-11.34205,10.77674,3.682218,14.35545,0.6561241379969347,1.1726275140404698
-12.34688,11.64085,10.73807,13.62805,0.6560211085449986,0.20247019517520784
-10.06039,10.33181,2.934331,13.40331,0.6560048735575457,0.9583709661233208
-12.07074,11.01773,10.6672,13.55661,0.6559887522961958,0.6368757915346288
-12.22826,11.62768,8.695256,14.13857,0.6559209002849842,0.418739379190256
-12.20291,11.50806,11.17472,13.85342,0.6552586739865609,0.5465631032572354
-11.29829,10.76133,5.298015,13.9538,0.6551783269866613,1.011205081769258
-12.09946,10.6707,8.444842,13.82829,0.6549155240136627,1.5488743820705861
-12.02673,11.59324,8.798535,13.60818,0.6548523117018463,0.4921178095284684
-9.595503,9.474999,0.4578581,14.12985,0.6548124004315369,0.9172996361417257
-10.23549,10.3344,2.33538,13.47899,0.6547870743692862,0.8408063797016861
-11.66182,10.8197,2.417509,13.78383,0.6546618620613697,1.131520192301478
-10.17791,11.05907,2.773472,13.81632,0.6544932174015928,0.7905410166901908
-11.28759,11.0667,4.768554,14.02886,0.6542614299560469,0.8545505557774121
-11.72158,10.4085,9.656095,14.00465,0.654242603496187,0.7215315667125746
-12.22684,10.89729,9.54,13.53533,0.6541173220104567,0.1511882967338427
-11.91188,11.03447,5.316322,13.69692,0.6540875449901018,1.321218410810591
-12.12241,10.48235,8.116295,13.78216,0.6538736856333996,0.2787388683102445
-10.08682,10.02966,1.480904,13.56492,0.6532633054906859,0.7602162843664324
-12.01869,11.68582,11.09212,14.10531,0.6531537566639237,0.575405277385618
-10.68362,10.95978,1.272325,13.46324,0.6529684861953846,0.531129515297649
-12.23518,10.80082,10.31547,13.80029,0.6528474748261193,0.49239834625724904
-12.08381,11.22959,8.064693,14.38108,0.6528337058732203,0.8183547044439137
-9.817655,10.00072,0.960429,14.38108,0.6528228035166566,0.43040130868684795
-9.645728,9.640458,0.9939098,13.95427,0.65255474759533,0.6799002538656448
-9.999166,10.2622,1.488314,14.39986,0.652487665172096,1.1969698846468595
-9.899347,10.76402,3.681502,14.07082,0.6520553678003524,0.753304917393073
-11.42153,10.85029,3.398257,14.08823,0.6518010593130374,1.1241891513308055
-10.9704,10.47563,3.332606,13.58973,0.6514707003359472,0.11901016493763994
-12.02981,11.05572,10.66836,13.96059,0.6513898124986719,0.6620410069106252
-10.61531,10.06239,0.8129427,13.76826,0.6510499748342966,0.2942905605519589
-12.30111,10.48506,10.43825,13.47117,0.65102920064484,0.3181335675516686
-12.27292,11.58945,11.08538,13.6646,0.6509284621156597,0.41081905777749705
-10.01615,10.47955,2.999363,13.83268,0.6508714571283937,1.0187921278997085
-10.60731,10.59164,6.193198,13.57222,0.6506620290878109,1.0258523326331839
-11.73119,10.96591,7.500877,13.51131,0.6503903297023291,0.504435737289453
-10.28428,11.12935,3.143401,14.59888,0.6503368437015036,0.30678089201871417
-11.65954,10.56048,9.767556,13.57047,0.6503065993749749,0.8404333318956899
-12.32474,11.18526,9.052739,14.31559,0.6502593439098502,1.082534993305475
-11.23161,10.92664,3.096972,13.98495,0.6499018809935808,1.2886496245534003
-10.21008,10.80622,1.650914,13.81632,0.6495137481601897,0.9508337946234341
-9.885108,9.8176,0.6629547,14.38108,0.6494732963308772,0.44255460669756624
-11.31642,10.51927,6.470275,14.13993,0.6493314336813713,0.5226562757389609
-12.2771,10.79778,8.654366,14.02886,0.6493127996108673,0.8094241570719387
-12.06131,10.43058,8.14102,13.82051,0.648728024663329,0.5544307126632536
-12.17174,10.91806,9.673278,14.35545,0.6486343363691088,0.9839435280971223
-9.828108,10.26562,2.202444,14.33683,0.6485691265608509,0.4854124285127642
-12.48708,11.22403,11.89641,14.08722,0.6484992021899817,0.9648720315937307
-10.06813,10.08869,1.074221,13.92765,0.6479710853928976,1.0272413174463317
-11.18878,11.22369,5.14158,13.72299,0.6478915381971531,0.8998105543992856
-10.1172,10.15167,1.679431,14.59888,0.6478045104514637,1.0082884666926817
-12.23207,11.18486,11.1504,13.40082,0.6474210355360216,0.7374380499655042
-11.50288,10.25412,7.672305,13.82051,0.6471479694816513,0.23117738971917995
-11.47119,10.71743,10.87193,13.50252,0.6470029784898608,0.62211503736686
-11.53267,11.15708,7.274886,13.45341,0.6469908144510462,1.0041502706205736
-12.01023,10.90457,9.19903,14.39986,0.6468215188079571,0.5198595844512325
-9.841986,10.52826,1.737729,14.23041,0.6465899970080656,0.48896519675621725
-10.65588,9.799423,5.825164,13.50432,0.6464868482597684,0.31216422643983976
-12.65446,11.56654,10.27081,14.33683,0.6463249386433958,0.5768291391572277
-10.26627,10.12459,1.611897,14.10531,0.6462662918984771,1.3149962586224229
-12.11539,11.11594,11.4786,13.4447,0.6462056801016428,0.41202042390146265
-12.94143,11.68973,12.00286,14.08722,0.6461847658076654,0.290787347858932
-11.96429,10.7254,10.07044,13.7744,0.6461826708666617,0.6098908953969644
-10.65779,10.12538,6.266535,13.4124,0.6459982883587513,0.5264475147411452
-11.13821,10.6051,3.472152,13.47442,0.645969328632042,0.8108495662258344
-9.599094,10.36603,3.63787,14.46389,0.645925723263505,0.8405453849123716
-10.48983,10.95425,3.098121,13.68383,0.6453629042916534,1.184779148308013
-10.53501,10.67954,3.889138,13.47442,0.6453128514666485,0.7754157661252069
-12.01298,10.69764,8.711053,13.88324,0.645058682123904,0.3375417790682425
-9.693644,9.806028,0.8154084,13.74043,0.6446584039391479,1.5773763020612768
-10.60044,10.82229,3.736202,14.10293,0.6445502711426024,1.1150660520930329
-10.26337,10.85879,2.14865,13.98495,0.6444153383857844,1.2659205474968087
-12.3148,11.4559,11.1678,14.04944,0.6443716318988589,0.346723422509515
-12.62412,11.62656,12.52949,13.42438,0.6441234462272678,0.15510304283860474
-12.54461,11.4571,9.892956,13.67395,0.644118210894482,0.945879511299046
-11.69677,10.5421,6.44027,13.46584,0.6441119726077206,1.0712056399975864
-11.23086,10.55317,4.85783,13.66242,0.6437115308410535,0.8208517466781583
-12.27255,11.01671,10.27016,13.4124,0.6437112746374061,0.09509857809592308
-11.646,10.92996,9.622629,13.473,0.643326092789599,1.4089320462570898
-11.66979,10.75723,9.578562,14.46389,0.6429940825241343,0.9194730044236742
-12.2949,11.45513,9.835542,13.80029,0.6429181562525099,0.49196849693861316
-11.07618,10.3847,4.234721,13.55661,0.64290915556932,0.6740758400068432
-12.4963,11.44193,9.436756,14.19435,0.6428676077441752,1.3637814853977006
-10.38686,11.01465,5.007056,13.4105,0.642476548332133,0.19992557025636157
-12.15555,10.66124,6.783164,14.05995,0.6423670451443623,0.18839766428728127
-10.21364,10.67924,1.484224,13.46435,0.6423443126760232,0.44667581027936676
-12.14815,10.53488,9.80221,14.39986,0.6423318930560608,0.5127388876915085
-11.32769,10.16032,6.355665,13.43795,0.6422678045879693,0.5039682456665194
-10.8062,10.33138,2.100022,13.6646,0.6420766466823421,0.8903642867178084
-11.7034,10.55977,7.216161,14.42842,0.6420611197880033,0.713683925333403
-11.27391,10.53555,2.667109,13.73209,0.6417710235405345,0.599766807305513
-10.20828,11.03533,1.168521,14.08823,0.6414249859989181,1.2336919667963637
-12.06124,10.3914,9.041529,13.73209,0.641286455418547,0.09817074558414547
-11.79348,10.75569,6.473399,14.59888,0.6411072637740399,0.5391065370359827
-12.06215,10.94612,9.968581,13.82696,0.6410905203046077,1.103275326960542
-10.29241,10.081,0.889384,14.46389,0.6409776614565788,0.9498138583648996
-12.74954,11.06837,11.50568,13.67932,0.6409753261241393,0.14652455001035714
-10.1375,10.13654,1.767918,13.87317,0.6409671860308165,0.9250180162318384
-11.6235,11.02643,4.687443,13.45592,0.6405024749531159,0.47211923378766174
-11.16706,10.91421,7.015275,14.19435,0.6404910370784087,0.39225051572912695
-10.79141,10.37672,2.680059,13.9912,0.6401399078549449,1.1375601530161439
-11.87412,10.48909,10.22843,13.89363,0.6400282787581242,0.08094262910403392
-11.8046,10.49597,5.703479,13.7078,0.6400195183374332,0.41946771029013913
-10.13779,11.28396,1.788884,13.52668,0.6400075370892635,1.261800039067587
-10.42965,9.991168,1.702938,14.10531,0.6396629317432893,0.8337751587025871
-10.98299,10.10403,1.877299,13.66095,0.6394997646598631,0.2730575278778992
-10.18676,10.90939,1.967156,14.23041,0.639490146380023,1.2633059463000842
-10.27458,10.24057,2.213251,14.10293,0.6387706428219545,1.0141301663777071
-9.694282,9.794176,1.572419,13.76832,0.6387029895158967,1.4860397538691423
-10.02856,11.26834,2.012159,13.53791,0.638369376966954,0.42724233353466873
-12.46186,11.39061,11.93254,14.18088,0.6382961307212809,0.053761686949429836
-12.14314,10.76709,7.600916,14.12985,0.6381445702435573,0.28799593136893725
-10.11667,9.700776,0.9880672,13.60818,0.6380338893171105,0.4213056583042021
-10.51851,11.06278,2.453194,13.63319,0.6379866496425818,0.10342436002678887
-9.960371,10.43895,1.963317,13.53791,0.637942728194593,1.033785925193412
-10.03019,10.23065,1.426749,14.23404,0.6378922423810978,0.4022629289879019
-11.6412,10.53122,8.084003,14.18088,0.637859030975413,0.0728774338087541
-9.605245,9.647285,1.116067,14.07082,0.637670875486938,1.5445287584634317
-12.3044,11.07574,11.37082,14.46389,0.6375384471512808,0.5541787672942712
-12.48761,11.56617,11.36845,13.56412,0.6374853439969186,0.20850636546061918
-12.17926,11.33168,10.66764,13.54426,0.6372187888968538,0.571082434856239
-9.712903,10.30445,1.416769,13.94582,0.6370927685193738,0.40683560334042573
-11.29218,10.48578,4.185476,14.22571,0.6369638337038119,0.4259844761518033
-11.1668,10.17913,3.023186,14.21601,0.6369441469712701,0.722605417999861
-11.11494,10.58852,2.839288,14.08823,0.6369148664281372,0.8889270010369373
-9.647649,10.39545,1.637941,13.65277,0.6368595625449862,0.3961998066508524
-11.54455,10.2837,5.363279,13.95533,0.6368227974570366,0.46156341554899993
-11.94545,10.04673,4.012587,13.81858,0.6365987580398583,0.3059329421408033
-11.62682,10.73609,4.36811,13.78906,0.6362797005211971,0.4911221876172855
-12.26129,10.83811,7.330448,14.22571,0.636056228425804,0.14222570723123812
-12.13548,11.0407,10.35599,14.38108,0.6359989431946962,1.1837032022479974
-10.26246,10.69785,1.818862,14.23404,0.6359264923862537,0.8732759766774922
-12.18365,11.08948,11.41801,13.86176,0.6356062470534993,0.6286583494523019
-11.84722,10.47564,9.90363,14.43986,0.6354607424877348,1.6259582331707239
-12.13611,10.98204,9.897313,13.96917,0.6354313268336029,0.14306482767969095
-11.08681,10.37498,10.85956,13.45592,0.6353937621718835,0.06142162548371194
-11.43442,10.43616,5.887144,13.55661,0.6352837420205785,0.3133031675641683
-11.5792,11.11794,5.646361,14.33683,0.6351079360504605,0.18639669895340022
-11.03478,10.09709,1.000345,13.51704,0.6350751029739544,1.3075718785940909
-11.64467,10.11012,3.413632,14.52893,0.6350671419844989,0.5368349462142293
-12.21818,10.83083,7.44913,13.69109,0.6350129217325017,0.47978161070266745
-9.731348,9.872032,0.9534299,13.68383,0.634847758068713,0.9723781168011555
-11.89348,10.53353,7.461768,14.04944,0.6342892069056542,0.4600342293287265
-12.19175,11.25808,9.31021,14.19435,0.6342732649877373,0.8690718049492389
-10.40394,10.29164,2.452058,13.9538,0.6341476409099419,1.3188554580053098
-9.590549,10.07209,2.63155,13.87227,0.6341091099710018,1.1268803198917647
-11.31322,10.6977,4.56333,14.42842,0.63375616013098,1.33153989655572
-10.37579,10.60408,4.382381,13.51704,0.6336077346995991,0.6223052874419108
-12.24175,10.64988,10.36817,13.95533,0.6335681109466469,1.204232341971462
-9.964607,10.11071,1.636821,14.46389,0.6330356890133887,1.6919243525356662
-9.908237,9.948406,1.160599,14.52893,0.6330261878291146,1.2959900972475213
-12.52062,11.26846,9.517522,14.35545,0.6326929110319984,0.6163412843474098
-12.30316,11.36179,11.02172,13.62805,0.6326493341931844,0.6983891329261568
-12.15843,11.30457,7.352965,13.94582,0.6323246042224742,0.9029672222834149
-10.99976,10.88296,3.877122,13.51982,0.6320911766081454,1.0126153968727822
-11.36063,10.65849,5.676013,14.43986,0.6320610934750105,1.5999310933450266
-12.56044,10.81155,11.04765,13.87601,0.6320022614620334,0.6618691153769105
-12.02394,11.00669,10.13222,13.61873,0.6319132073275525,0.7845236163329811
-10.94816,10.40999,3.693038,14.05579,0.6317817664061071,0.40450611723608654
-11.95691,10.3414,9.979302,14.59888,0.6317080045660209,0.31924379632188443
-10.23887,10.23841,2.233774,14.13857,0.6314941939826629,0.9127227934939955
-10.35619,10.07998,1.043729,13.98834,0.6313165638328243,0.6761905282490817
-11.88627,10.56698,8.210009,13.5321,0.6309149574714533,0.4720122995061957
-12.26465,11.18558,8.877298,14.2807,0.6308009308507385,0.461514358303885
-12.10049,10.62835,8.103012,14.08823,0.6307489134366958,1.0289312137243696
-12.60365,11.60798,10.55997,14.43986,0.6305870429521344,0.21802770360741996
-9.967601,10.13078,1.627169,14.13857,0.6296816778647283,1.2150296258777622
-12.26413,11.40292,11.76609,14.52893,0.6295570868944498,0.895827523599879
-12.48247,11.03865,9.148207,14.02886,0.6294724376920801,0.37081944917371856
-12.00955,10.77425,10.67471,14.09246,0.6293114415470323,0.06818156268619244
-12.1349,10.89191,6.687097,13.56463,0.6291579806067908,0.2259404122825348
-11.62061,10.37988,8.711442,14.59888,0.6286497724556861,0.7343635649086164
-11.88011,10.53238,7.132683,13.64209,0.6285285877387373,1.0998859989942138
-11.77455,11.3735,6.396562,13.59111,0.6278960156208048,0.7354125954638268
-12.71562,11.45331,10.2613,13.6541,0.6278474294069611,0.49979802145981717
-11.79219,10.40901,8.399471,14.07328,0.6276866193423302,0.5308024021234675
-11.37047,10.81765,4.563493,13.52757,0.6276846109720504,0.2820855520319557
-9.808767,9.638594,0.8517401,13.6683,0.6276260119864004,0.7663204144962649
-12.61713,10.83196,9.613036,13.96924,0.6275787847973034,0.6930816141224477
-11.02872,10.03099,4.694828,14.52893,0.6274613664155746,0.6296339422922884
-12.0855,11.03395,7.27508,13.9912,0.6270378988305834,0.546529498779008
-12.06368,11.19134,9.060391,13.40961,0.6267097996345702,0.6151417118197509
-10.10219,9.999578,1.501151,14.35545,0.6266179186594666,1.1289057376420868
-10.69747,10.05453,2.7367,13.86176,0.6262649213245485,0.9997550263563403
-12.68301,11.47688,9.906135,14.23041,0.6260760306705977,0.28998164040330165
-12.09565,10.5948,5.61622,14.31559,0.6259909284464922,0.8978022065082574
-12.28602,10.97866,10.17918,14.59888,0.6259622544382341,0.055986901764623384
-12.11818,10.69468,10.2299,13.48381,0.6257474671573956,0.2803260293733663
-10.03775,9.776821,0.9412682,13.79301,0.6253346923483335,0.4728602628998518
-12.32892,11.02129,10.92949,13.40231,0.6253242765029502,0.8824283989914423
-11.85196,10.45333,9.17871,14.46389,0.6252806918542273,0.7323064661929268
-10.29144,10.51884,1.781692,14.10592,0.6252358981901247,1.4980325309341196
-11.56302,10.47222,6.960268,13.78065,0.6250980407260721,0.32279317836445454
-11.54655,10.36944,8.830543,13.47471,0.6248340156553817,0.3696296979239306
-9.937004,10.77193,2.070027,13.52647,0.624802092754333,0.5442743286926499
-11.20037,10.17536,6.905507,14.22571,0.6243872499460227,0.3368861755604408
-10.6732,10.97779,2.835449,13.82547,0.6241835322574821,1.2800220836839795
-11.50268,11.53706,8.030569,14.39986,0.623876873935413,0.8611162722330812
-9.923976,10.81278,2.858797,13.72299,0.6238620529393674,0.9568767341455041
-12.00323,10.84483,9.61999,13.9538,0.6236196501171474,0.09543374971329255
-11.29485,10.16297,6.809367,14.33683,0.623534279140561,0.42569847215538265
-9.776307,9.695441,0.511979,13.78216,0.6234987666018024,1.3369880047920173
-12.26968,11.04179,8.097954,13.78065,0.6234133970330582,0.866539696514306
-11.22554,10.34729,5.557384,13.91338,0.623069264770088,0.8197733149759546
-10.94714,10.59173,3.420538,13.67689,0.6230475483661944,0.7549467856933082
-11.86517,10.69377,6.575783,14.39986,0.6229258423018533,0.3542635409260457
-11.88667,10.45844,8.172107,13.76288,0.622820496584109,0.10254041646225308
-11.51367,11.00339,3.739598,13.91137,0.6227197624384814,1.2254136397848183
-10.12269,10.56508,1.497704,13.59063,0.6226369998913661,1.264845515841239
-12.26615,10.92445,9.025122,14.52893,0.6226342950492556,0.7956274215463482
-10.29436,9.927143,1.491655,13.82634,0.6225220293705882,1.2502248439573307
-11.8533,10.3539,5.943682,14.42842,0.6224305234388331,0.16569609448063236
-10.40069,9.777902,1.090186,14.38108,0.6221996714032842,1.0491137411274933
-11.73333,10.51202,7.999395,14.07328,0.6219707619553293,0.5912687587284774
-9.890017,11.0301,2.929852,14.33683,0.6218481465818042,0.5035430464431361
-12.77771,11.6974,11.63606,13.47471,0.6218319670955329,0.1275820551781352
-11.04821,10.54422,2.506532,14.11204,0.6216049749559942,1.8998708557493866
-9.680621,9.562962,0.5231629,13.87317,0.6216033819513076,0.8921193531036612
-10.92967,10.65733,4.11129,14.52893,0.6216032600804411,0.17809156931036735
-9.876364,10.22475,1.911337,13.56412,0.6209931402659213,1.0299089557340997
-12.41607,11.57102,10.67859,14.18088,0.6207745439177835,0.9430074825954731
-10.49483,10.75897,2.655048,13.67689,0.6203636459338892,0.7965508679197484
-12.18378,10.7756,11.10346,13.50087,0.6201225138484459,0.3180797680874871
-11.88391,10.89985,8.252894,14.59888,0.6196455290192624,0.8733267879188499
-10.39087,10.8682,2.932356,13.89363,0.6189839115377124,0.49706989844636756
-9.91763,9.887589,1.838545,14.46389,0.6189245379724644,0.6413009602458527
-12.29145,11.173,9.179198,13.40087,0.6187599892692797,0.22931568659320495
-12.57059,11.07748,9.292844,13.9912,0.6187213217835914,1.4468972883695368
-11.28876,10.63828,3.100843,13.73209,0.6187185338877431,0.3177393572498955
-11.65826,11.14732,7.724886,13.89363,0.6184452472241874,0.35399638466666267
-12.54406,11.07974,10.19297,13.91338,0.6182922466511822,0.06918753973423404
-12.26237,11.30571,10.57384,13.57222,0.6181261945641624,1.0918045273624402
-10.15808,10.86126,1.690105,13.51246,0.6178636501475008,0.15251571832145075
-12.04214,10.51622,6.716061,13.47899,0.6178038487272254,0.7744828820795505
-12.26011,10.72194,9.36468,14.00465,0.6176599401401945,0.3292935957882653
-12.11053,10.70025,10.11882,14.33683,0.6176537176546527,1.1174280349629941
-12.35474,10.42156,10.2051,13.68383,0.6174244537999554,0.34629158790455544
-10.5488,10.07428,5.802853,14.09246,0.6172702150486479,1.0033261177583503
-11.50256,10.56739,4.125026,13.85515,0.6170765622519653,0.1216776579546409
-10.44111,10.14509,1.317028,13.76826,0.6170586798680727,1.6306827425248613
-11.49385,10.58333,10.40368,14.00465,0.616956624832901,1.4904843895109998
-9.917781,10.27542,1.631453,14.12985,0.6168456554181476,1.2294237544542344
-12.04078,11.28316,10.62593,13.77675,0.6167433055585906,0.86587910637635
-10.56102,11.21758,2.091681,14.46389,0.6165820662575412,0.6652497367968133
-11.89121,10.48531,7.670212,13.6541,0.6165101404282809,1.1082353051457805
-11.79607,10.41457,10.18284,13.68383,0.6164878551787075,0.045396597246726796
-11.91966,10.98598,11.61977,14.52893,0.6161656725956832,0.2560141866274275
-12.06632,10.8575,11.20632,13.6817,0.6160537832881088,0.5076774261381558
-9.559056,10.40744,1.832988,13.95933,0.6158957129064939,0.7749908934430677
-11.86794,10.91412,10.14293,13.98834,0.6158029972568764,0.4935595045478398
-10.93561,10.47422,2.909392,13.59111,0.6157521664117166,0.6070980784933351
-12.31263,11.1815,10.43594,13.71475,0.6157435805700197,0.441656711764405
-12.20854,11.1348,9.382566,14.15568,0.6147243455222775,0.4050458769881343
-10.2106,10.37631,1.757386,13.53352,0.614575563936561,0.3086240270608826
-12.18027,10.66382,5.5957,13.76222,0.6138122537737924,0.6539525749704495
-10.53386,10.82931,4.976738,14.19435,0.6136842569382025,0.692293847735438
-10.64933,11.49296,4.686008,13.76823,0.613648273454074,0.4989130168611628
-11.66605,10.88741,7.634075,14.02886,0.6135526583095998,1.2461278165845515
-11.936,10.7892,8.604641,14.33683,0.6132781339897871,0.373676684421357
-10.45594,10.31562,1.886072,13.48766,0.6132508851767859,1.252824467665452
-10.55479,10.6515,3.635335,13.71365,0.6131606061585595,1.122381051016701
-11.38945,11.1873,4.16283,13.6818,0.6131302230102165,0.5499191043779805
-12.16757,11.07879,10.20065,13.61075,0.6129683215219771,0.08882455760870707
-10.66029,9.999252,2.989908,13.67932,0.6128656462583628,1.1471358018410238
-12.14684,11.2482,4.3118,14.52893,0.6127992753071118,1.4328286034686335
-11.75047,10.96702,7.280732,13.57033,0.6127324297048945,0.8420769789832397
-12.67233,11.85146,11.25642,13.57047,0.6124541892517594,0.2802071775006176
-10.76345,10.63246,3.922396,13.45731,0.6121028188619652,0.20610247454441694
-10.70647,10.45866,2.909239,14.52893,0.6120558195017817,0.3730968796539673
-12.01611,10.88767,8.080643,13.61678,0.6117325079625203,0.2289773246683431
-12.11092,11.06681,11.59891,13.9912,0.6116736871604526,0.8318273849262682
-12.06389,10.51656,9.537225,14.43986,0.6116236094718794,0.4465621060379456
-12.66818,11.26525,11.47639,13.77675,0.6113423867012402,0.6856139443713652
-10.82008,10.47876,3.353948,13.57824,0.6110109634282163,0.33916589825924215
-11.98523,10.64487,7.87384,13.61321,0.6108578666125054,0.7205372163891177
-11.34167,10.24606,4.532954,14.52893,0.6107965542083197,0.6730712179376881
-9.820221,9.812434,1.158861,13.7111,0.6107010250332607,0.17409345132773507
-12.02108,10.82818,6.611007,13.57824,0.6105598855714341,0.5634517681211396
-11.54439,10.08987,3.949187,13.47474,0.6102403301213407,0.2282247511614003
-10.20259,9.825549,1.390301,13.80029,0.6101604329867091,1.566497887984971
-12.8108,11.1522,10.14057,13.42371,0.6101508077684653,0.6722404685815644
-11.43152,10.43586,3.426691,13.42371,0.6097236986364627,0.8089598938169019
-12.31698,11.25713,11.76721,13.67932,0.6096517723681635,0.48623665839308366
-10.37141,10.51264,3.509615,13.53224,0.6095094797505306,0.6679398772516417
-12.58565,11.2841,8.949879,13.79301,0.6094078591146779,1.4029854338705676
-10.28266,9.986254,1.470634,14.13993,0.6093499167810377,1.5066445829502126
-12.41796,11.34273,10.93678,13.6153,0.609312010306758,0.14356951681669208
-9.856101,10.34359,1.496945,14.59888,0.6092693111618561,0.28560527262299384
-12.05789,10.98207,10.32235,13.51436,0.6092618626906066,0.6548401844980279
-11.68724,10.64744,4.13196,13.76839,0.6092489014291748,1.1942175879142491
-11.11142,11.34608,6.592511,13.4124,0.6092210670342583,0.1111467501656745
-12.04811,10.36188,10.16784,13.53791,0.6092033484200036,0.4557119239472921
-10.84868,10.90939,6.668679,13.61622,0.6090901220296171,0.8779134708807922
-12.65326,11.44608,8.861533,13.6541,0.608904406546507,0.5916521200130415
-11.46186,10.37934,5.607583,13.77045,0.6088371376573555,0.409290928755812
-9.833186,10.19686,1.879532,13.92275,0.6087150319218576,1.3390963803407865
-10.23835,9.981672,1.160512,13.90925,0.6085090564547452,1.7905227645547679
-12.28368,10.70267,11.34042,13.60587,0.6084984701018936,0.4196819971096111
-11.30323,10.97975,5.245075,14.18088,0.6084859280530255,0.3949542839455829
-11.9621,11.01123,8.762544,13.74296,0.6083691356911073,1.0653928142059021
-12.42556,11.03644,11.47015,14.23404,0.6083657844266389,0.3589842933925892
-9.70168,10.82559,2.468536,14.20564,0.6076448192825575,0.19124249739571106
-12.27526,10.5065,10.80388,14.13114,0.6075754950126864,0.36477158608816845
-11.81111,10.6624,8.160886,14.2807,0.607388350036613,0.7989562594655412
-11.76822,10.99562,8.714089,13.99708,0.6073431783691318,0.14060517660067717
-10.32833,10.95064,4.21124,13.64209,0.6071554984418597,0.5846265080078101
-9.848652,10.33474,1.568158,13.55853,0.6071220626391552,0.8385931149304764
-12.33469,11.37321,10.72271,13.80029,0.6069348899902169,0.41807012469201293
-11.63682,10.56058,10.68796,13.87601,0.6067341719467497,0.4529269432758668
-12.00091,10.37018,8.907866,14.07082,0.6067339713843183,0.4880536129019294
-9.893278,10.46372,1.41251,13.51704,0.6065735122560576,0.8728799393736978
-11.60538,10.6467,9.258916,13.50328,0.6065472867730167,0.22816862930162393
-11.60974,10.48157,8.380722,14.42842,0.606543436160899,0.14610810890211637
-12.34593,11.57491,9.65069,13.51246,0.6065392366891657,0.355945661233044
-12.45398,10.79432,10.35838,13.53791,0.6061897165303753,0.3818831149447408
-11.81588,10.18876,7.017016,13.68383,0.6061851832411688,0.7865369201979844
-9.965384,10.39986,1.196476,14.12985,0.6060869085640306,0.8426187890991493
-12.15368,10.81309,9.675266,13.99239,0.6056313478875989,0.3331100499341847
-11.99056,10.40301,8.843267,14.05579,0.6056109446635394,0.7778640889461059
-9.932087,9.875488,1.259776,14.09246,0.6053818023490888,1.3308582620415372
-11.9125,10.97912,11.88747,13.89363,0.6053114338678659,0.5105223015620401
-11.84306,10.57323,8.779716,13.81858,0.6049451421042017,1.0477666896524804
-12.18917,11.22857,8.127991,13.5979,0.6048153713787012,0.13654185827885815
-11.58873,10.33195,8.437573,13.99239,0.6047519930387948,0.44680036621943303
-10.72718,10.21078,2.182337,13.43795,0.6047240122462638,0.3175782020893872
-10.29591,10.95533,3.40806,13.98834,0.604449157559447,0.5366680969768527
-12.52647,11.82689,12.25845,14.46389,0.6043917020361477,0.397946937617356
-11.6599,10.16422,3.560876,14.35545,0.6042785440574185,0.8690126785826833
-12.62432,11.34557,11.30818,13.5321,0.6038067127758233,0.43076236663803436
-11.60545,10.55868,8.449234,13.85515,0.6037432727641345,0.27750810856213814
-12.36868,11.12062,10.07041,13.51961,0.6036851948836318,0.1917395596438369
-9.889973,10.13394,0.9032035,14.04944,0.6034923777358117,0.5201996131245619
-10.41624,10.59935,3.421053,13.90715,0.6034279687068071,1.2572465912240927
