bpt lgm_tot_p50 logM200_L RprojLW_Rvir sfr_tot_p50 color_gr zoo distance weights
0             -0.170188598   2.2981462647 -1.021234402  -0.6263147746  0.516113733  E             0.7129942     1            
1             -0.545569899   0.9518404995 -0.667096120  -1.1810838922  0.402048196  E             0.6161821     1            
1             -0.487175231   1.6356159401 -1.008163239  -0.7526137343  0.335010790  E             0.7118832     1            
0              2.068485914  -0.3233148202 -0.965313054   0.8636548659  1.122747220  E             0.8501535     1            
0              0.347086289   0.7266629623 -0.714715853  -0.8914076950  0.928842400  E             0.6031145     1            
0              1.324150970   0.6444416039 -0.694945254   0.5290878915  0.871852743  S             0.8368110     1            
1              0.343326715   1.6356159401 -0.330251401   1.0224541518 -0.412037581  S             0.9372319     1            
1              1.360291387   0.6444416039 -0.717327838  -0.2809889032  0.745279508  S             0.7031625     1            
0             -0.305442292   0.6444416039 -0.748558778  -1.1616006157  0.646435220  E             0.5916695     1            
0             -0.194474231   0.9518404995 -0.333653476  -1.1547819152  0.464789567  E             0.6004022     1            
1              1.760898215   0.4337148844 -0.585294928  -0.8520025420  0.788828208  E             0.5499103     1            
0              0.872092558   0.4337148844 -0.781882961  -0.6323315001  0.573443217  E             0.6609853     1            
1              0.047078376   0.4337148844 -0.797247168   1.3997357333 -0.502036198  S             0.9595123     1            
1              1.488783913  -0.8070895658 -0.863678690  -0.6204701742  0.529884374  E             0.6369523     1            
1             -0.401220463   0.4337148844 -0.818159436  -0.8173760893  0.352757925  E             0.6936388     1            
0              0.728197908  -0.3177621194 -0.995718223  -1.0143674294  0.812935705  E             0.5622372     1            
1              0.631752716   0.2356800523 -0.637359566   1.6434989220 -1.017555214  S             0.9687373     1            
0              0.714493656   0.2356800523 -1.024581525  -0.8545640172  0.561422437  S             0.6188121     1            
1             -0.358379515   0.2356800523 -0.574459350  -1.0852497848  0.490910671  S             0.6231337     1            
1             -0.548450218   0.2356800523 -0.990616005  -0.4684391625  0.393476416  S             0.7652371     1            
0              0.090070920   0.2356800523 -0.515042656  -0.1915493038  0.847724958  S             0.7665129     1            
1              2.955411784  -0.8255755759 -0.754791598  -0.2167651082  1.496071059  S             0.5917359     1            
1             -0.183589659   1.2523761189 -0.960417695   0.4267523036  0.237774345  S             0.8845079     1            
1              0.384015004  -0.8104349818 -0.695719395  -0.4021779174  0.407754262  E             0.7401066     1            
1              0.831525545  -0.8104349818 -0.559198932  -0.9778004266  0.703784993  E             0.5735735     1            
0              1.042182946   1.2523761189 -0.834658236  -0.6132485736  0.487076195  E             0.6628193     1            
0             -0.670545404   1.2523761189 -0.560490995  -1.1862387176  0.231708162  E             0.6327941     1            
0              0.154286863   1.2523761189 -0.657149167  -1.0922737604  0.459073356  E             0.5980060     1            
0              0.195399620   1.2189219588 -0.591929037   0.5821966181  0.367416176  S             0.8881532     1            
0              0.491587321   1.2189219588 -0.505579974  -1.0351741560  0.645380232  E             0.5813507     1            
0              1.058191453   1.2189219588 -0.842781418  -0.7005261553  0.717433904  E             0.6269275     1            
0             -0.038573201  -0.1451110624 -0.923567833  -1.3132886523  0.622895794  E             0.5427463     1            
0              1.708840248  -0.1451110624 -0.960812501  -0.7583627098  0.739583586  E             0.5789035     1            
0             -0.096664678  -0.1451110624 -0.735372439  -1.3396033794  0.649574825  E             0.5373893     1            
1              0.356303308  -0.6723762161 -1.019141826  -0.8449199164  0.760424677  E             0.6251741     1            
0              0.022398594   1.2189219588 -1.040316727  -1.1192578625  2.006812196  E             0.4868679     1            
0             -0.024777992   1.2189219588 -0.580513423  -0.8757251938  0.509682362  E             0.6534914     1            
1              0.176935262  -1.2382343648 -0.908844614  -0.1623447891  0.490149863  S             0.7864176     1            
1              0.929031907  -0.8753429501 -0.893934335  -0.7685525106  1.255097530  S             0.5799005     1            
1             -0.781604422  -0.4712373898 -0.872205806  -1.0003857783  0.277696522  S             0.6765855     1            
1             -0.383059296  -0.8496832644 -0.734609778   0.8774685230 -0.135569782  S             0.9329284     1            
1             -0.610543821  -1.4530652545 -0.976849651   0.9862413441 -0.663981973  S             0.9498857     1            
1              1.153393560   0.1751866536 -0.736402108  -0.8534904671  0.717023067  E             0.5860755     1            
1              2.599374096   0.1751866536 -0.947684721  -0.5382709179  0.981150545  E             0.5690635     1            
1              2.213714606   0.8371306682 -0.751110975  -0.5564422193  0.718103415  E             0.6029887     1            
0              0.680202706  -0.3696678008 -0.673556786   0.3559464482  0.524066722  S             0.8455823     1            
1              0.251884182  -1.3946411853 -0.795174654  -0.7727128359  0.555569281  S             0.6603118     1            
0             -0.032145543   2.5393955943 -0.588402547  -0.1245993037  0.440443683  E             0.8020804     1            
0              1.526106777   2.5393955943 -0.675992266  -0.9630053255  0.896614536  E             0.5271128     1            
0              0.422853826   2.5393955943 -0.634242664  -1.0503262572  0.912753828  E             0.5621608     1            
0              1.300107890   2.5393955943 -0.979133035  -0.9310168480  0.807544106  E             0.5532411     1            
0              1.226947799   2.5393955943 -0.494564215  -0.7557910346  0.669497873  E             0.6089206     1            
1              0.553256457  -0.6934488881 -0.864392913  -0.4865747639  1.499788878  S             0.6477777     1            
0             -0.786667719   1.3017296272 -0.781833237  -0.6274992497  0.190563619  S             0.7564888     1            
0              0.770584069   1.3017296272 -0.808309013  -0.5196431665  0.595395089  S             0.6887291     1            
1              0.224202805   1.3017296272 -0.773571845  -1.3730389819  0.411771333  E             0.5295662     1            
0              1.569220597   0.2922762138 -0.888191615  -0.3808118483  0.424086293  E             0.6927820     1            
0             -0.265360386  -0.1840144568 -0.613976974   0.7335651269 -0.704446861  S             0.9328347     1            
0              0.460025094  -0.5588390048 -0.810507263  -1.1904156179  0.731397282  E             0.5389989     1            
0              2.130427922  -0.5588390048 -0.955897982  -0.7157190565  0.923227630  E             0.5543202     1            
0              0.494316044  -0.5588390048 -0.891472860  -0.9648005256  0.812768327  E             0.5862838     1            
0              1.460920621   0.7720502557 -0.877993275  -0.8241565398  1.078031946  S             0.5515262     1            
0              1.798039164   0.7720502557 -0.796367201  -0.7704063607  0.772719348  E             0.5690337     1            
1              0.244607588  -0.6650990741 -0.718213046  -0.8476203666  0.611032247  S             0.6401339     1            
0              1.600722186  -1.0915189040 -0.945251953  -0.3045441475  0.733689853  E             0.6882193     1            
1             -0.012498739   0.8151957756 -0.651720552  -0.6420062008  0.507273134  S             0.7034521     1            
1              0.038983165   0.1308340249 -0.656022895  -1.0586826078 -1.404350442  S             0.7305551     1            
0             -0.039967882   0.8151957756 -0.841573652  -0.7303739076  0.803420522  S             0.6672752     1            
1              0.093678897   0.8151957756 -0.699186179   0.9501842775  0.108396261  S             0.9264231     1            
0              2.008908799  -0.3808766688 -0.906162275  -0.3832470985  0.800620745  E             0.6475817     1            
0              0.054536885  -0.1992585174 -0.764915110  -0.9369315735  0.475303946  E             0.6381077     1            
1              1.069288259  -0.1992585174 -0.899688857  -0.8297894903  0.852893386  E             0.5864636     1            
1              1.753136515  -0.1992585174 -0.970702416  -0.5751375457  0.423665312  E             0.6415845     1            
1              2.156775256  -0.0714774215 -0.993784448  -0.3417347528  0.809070796  E             0.6492811     1            
1              0.852748945  -1.5809843057 -0.842237542   1.4630275031  0.345484592  S             0.9432903     1            
0              0.339112355   0.0463019153 -0.871784216  -1.0145293544  0.744716510  E             0.5870891     1            
1              1.252112688   0.0463019153 -0.486914631  -0.5963152973  0.796892782  S             0.6360275     1            
0             -1.935611618  -0.9733946790 -0.997149453  -0.5413283681 -0.841848942  S             0.8534096     1            
0             -0.900546418  -1.3611870252 -0.807140347   0.6224397012 -0.244507468  S             0.9256011     1            
1              0.183848027  -1.5113168796 -0.916221221  -0.7002622303  0.338804691  E             0.6929278     1            
1              2.611441115  -1.3750860216 -0.956278784  -0.4422889105  0.925149941  E             0.5955047     1            
0              1.131048352  -0.8584089371 -0.700287310   0.2531648653  0.688589103  S             0.8108808     1            
0             -0.590502868  -1.4164381225 -0.680160108   0.0550576451  0.213798722  S             0.8533076     1            
0              0.681779301  -1.2332679740 -0.938427876  -0.8477083416  0.730164772  E             0.6104105     1            
0              0.501804872  -0.0146743270 -0.754291479   1.0493472189 -0.535816111  S             0.9389317     1            
0              0.866089367  -0.2263667337 -0.758578705   0.1307171709  0.803466170  S             0.7952653     1            
1              0.025521466  -0.2263667337 -0.438462749  -1.2154884948  0.720466995  E             0.5563219     1            
0              0.149375162  -0.8835168016 -0.694370351  -1.0528647824  0.799433883  S             0.5837188     1            
0              2.305702884  -0.5176593480 -1.024581134  -0.4858645889  0.926184641  E             0.6005548     1            
1              0.591276661  -0.7801193048 -0.689779040  -0.2502523483  1.021549496  S             0.7259951     1            
1              0.914478719  -0.8931046949 -0.980858500  -0.5593096945  0.351150082  E             0.6890654     1            
1              0.028310827  -0.8931046949 -0.983622804  -1.1746158167  0.392690247  E             0.5894205     1            
1             -0.273728469  -0.2626834662 -0.846120240   1.1348575230 -1.190603727  S             0.9597474     1            
0              1.786093422  -0.8010195326 -0.886474668  -0.6853294292  0.674904688  E             0.5970280     1            
0              0.534670823  -0.0588200227 -0.447738662  -0.9404773487  0.682644650  S             0.5991889     1            
1             -0.338005051  -1.1189720086 -0.744064539  -0.8805204691  0.427301978  E             0.6725355     1            
1             -0.992170866  -1.1189720086 -0.618344045  -0.9349731733 -0.090195141  S             0.7219933     1            
1              2.285267782  -1.3361481384 -0.943351387  -0.2929939216  0.399704904  E             0.6805421     1            
1              2.753880445   0.6505461259 -0.708073840  -0.4666312124  0.747774961  E             0.5949172     1            
0              0.858145752  -0.8287485478 -0.945615830  -0.5508819439  0.801234464  E             0.6648250     1            
0             -0.056552453   1.9909543021 -0.914491696  -1.3020393265  0.795675488  E             0.5339474     1            
0              0.224293763  -0.5073127006 -0.598890329  -0.7924574874  0.475953169  E             0.6624319     1            
0              1.040788266   1.9909543021 -0.823819214  -0.8681198182  0.730900221  E             0.5873391     1            
0              2.270290125  -0.9650483834 -0.982878315  -0.4526125863  1.422815309  E             0.5752959     1            
0             -0.911158118  -1.1917434289 -0.737421026   0.6600216040 -0.635487145  S             0.9354931     1            
1             -0.793004420  -1.0293700417 -0.472981822  -1.0566132827  0.402174997  E             0.6567030     1            
0              1.670607809  -0.7410779551 -0.807173158   0.0652457884  0.440291521  E             0.7735434     1            
1              1.487965296  -0.0700288908 -0.771041419  -0.7183621317  0.540976967  S             0.6135460     1            
0              2.417065093  -0.7939148347 -1.000455259  -0.5297500922  1.043004306  E             0.5761194     1            
1              0.454810202  -0.7939148347 -0.724154195  -0.5367383678  0.662508575  S             0.6951404     1            
1             -1.708309008  -1.0760679105 -1.020093541  -1.9717152778  0.317623772  E             0.4901719     1            
0             -0.675699658  -0.8036061945 -0.613257328  -0.1690112546  0.101594630  S             0.8305752     1            
1             -0.449124708  -0.8036061945 -0.659628930  -0.4070772328  0.200068658  S             0.7820626     1            
1              0.626355909  -0.4323684843 -0.725303845   0.8458477986  0.340295876  S             0.9046482     1            
1              1.530139223  -0.4323684843 -0.935077582   0.6812362032  0.756250372  S             0.8551401     1            
0              3.201148433  -0.8409231029 -1.027385229  -0.2780799904  1.074831477  E             0.5942074     1            
1              0.966415409  -0.7741527381 -0.843348652  -0.5547337192  0.432176227  S             0.6825981     1            
1             -0.210391781  -1.2621351203 -0.495083469  -0.6678657528  0.512203176  S             0.7065048     1            
0             -0.465678959  -0.1182787567 -0.622658561  -1.2056875691  0.610621411  E             0.5918083     1            
0              0.460479881  -0.1182787567 -0.746566386  -1.1269958380  0.603769059  E             0.5636876     1            
1              2.710129923  -0.9410441614 -1.012388999  -0.2284047116  0.914336311  E             0.6412405     1            
1              0.509687849  -1.3614974246 -0.750738311  -0.4243137041  0.827913495  S             0.7059433     1            
0              1.046215392  -0.3908784280 -0.845672177  -1.0970754108  1.016401356  S             0.5105323     1            
1              0.507717105   1.8943511039 -0.596703034  -1.0576562327  0.710434462  E             0.5704602     1            
0             -0.409073121   1.8943511039 -1.002404266  -0.5807475461  0.615054390  S             0.7264288     1            
0              1.523074863   1.8943511039 -0.982957520   0.6814076907  0.729576413  E             0.8563040     1            
1              1.030388800   1.8943511039 -0.620329039  -0.8402330161  0.209807011  S             0.6305402     1            
0              2.244397578  -0.7964325189 -0.753041709  -0.6222819493  0.876934947  E             0.5744575     1            
0             -0.749466132  -0.7964325189 -0.918314335  -1.1402073891  0.593376410  S             0.6227081     1            
1              0.464512327  -1.1199721845 -0.817699566  -1.1215796376  0.893627093  S             0.5439430     1            
1              0.060358160   0.7181787114 -0.900710563  -0.4052905752 -0.496025808  S             0.7981676     1            
1              0.120268785  -0.6261267020 -0.467196617  -0.8796942691  0.369201541  S             0.6549448     1            
0              0.685023449   1.8943511039 -0.745921388  -0.5875726217  0.576846569  E             0.6792666     1            
0             -0.132562543   1.8943511039 -0.381678453  -1.2153673698  0.695101627  E             0.5663728     1            
0             -0.042393413  -0.3220732225 -0.751787956  -0.4125976007  0.758370493  E             0.7357404     1            
1              0.709248444   0.7644627143 -0.620046062  -0.6342707753  0.523950065  E             0.6713946     1            
0             -0.920223541   0.2847231612 -0.405023586   1.3485834944 -0.812547657  S             0.9679873     1            
0              0.572842623  -1.1535987887 -0.824741473  -1.0047335287  0.711829278  E             0.5798028     1            
1              0.673714409  -1.0741365363 -0.946910245  -0.6784304036  0.751158025  S             0.6484234     1            
0             -0.888721952  -0.9206957547 -0.674040138   1.1475075639 -0.506535114  S             0.9574813     1            
0              1.616457821  -1.5588769690 -0.916479695  -0.5582017194  0.629798866  E             0.6382479     1            
1              0.572509112  -1.2213693294 -0.656990010   1.1895920022  0.425760072  S             0.9293369     1            
0              2.060693894  -0.4936896148 -0.951721194  -0.4334008848  0.797749960  E             0.6338397     1            
0              1.539022731   1.7882289899 -0.817037655  -0.8466182165  0.654347632  E             0.5723778     1            
1              0.668317602   1.7882289899 -0.660599095  -0.6469519262  0.476404582  S             0.6735807     1            
0              0.405844787   1.7882289899 -0.976253287  -1.2724312742  0.787017483  E             0.5175875     1            
0             -0.985409697   1.7882289899 -0.917311560   0.4734639722 -0.402182570  S             0.9196355     1            
0              0.922513291   1.7882289899 -0.790187443  -0.9045797210  0.533597121  E             0.5985172     1            
0             -0.257022622   1.7882289899 -0.648332398  -1.7291401342  0.681716463  E             0.4474043     1            
0              2.187427909  -1.2418212025 -0.977500958  -0.7007824304  0.705032719  E             0.5706397     1            
0              1.245957902   1.5806752422 -0.934515428  -1.2511081726  0.717241165  E             0.4836983     1            
1             -0.859221427   1.5806752422 -0.951519843  -1.1541303901  0.038533719  S             0.6619541     1            
0              0.521845825  -0.9443550886 -0.592734364   0.4419486473  0.660058771  S             0.8556005     1            
1              0.927606907  -1.0092630568 -0.918126320   1.1269971474  0.090380307  S             0.9267271     1            
1              0.535519759   1.5806752422 -0.958003532   0.5061706572  0.290473039  S             0.8751770     1            
0              0.443531481  -1.2687224859 -0.956069071  -0.5667684451 -0.912370852  S             0.7782724     1            
1              0.781620237  -0.7821886343 -0.979929164  -0.8913018700  0.654494722  E             0.6003455     1            
1              0.762125028   1.2811053099 -0.797812267   0.0520756749  0.297594210  S             0.8097515     1            
0             -1.357425574   1.5806752422 -0.743193198   1.0951820699 -0.679472042  S             0.9612731     1            
1              0.218290572   1.2811053099 -0.777445854  -1.0672595335  0.807158629  E             0.5761634     1            
0              2.234422580  -0.7306623300 -0.820556241  -0.2938213966  0.638695258  E             0.6674226     1            
0             -0.029022672  -1.5072816871 -0.969503756  -1.5801474478  0.126026739  E             0.5125134     1            
1             -0.504335866  -0.9216959307 -0.514919830  -0.9579869251  0.304537859  S             0.6712472     1            
1              0.412029892  -0.9216959307 -0.752696079  -0.6305375750  0.489434702  S             0.6880196     1            
1             -0.174524236  -0.6440264021 -0.916723238  -0.1878882685  0.898922323  S             0.7743767     1            
0             -0.275365703  -0.2830663617 -0.952514954  -1.2981544012  0.745431670  E             0.5499790     1            
0              1.093968041  -1.5407703360 -0.789657810   0.0557189877  0.435533930  S             0.7928020     1            
0             -0.025596608  -0.8280242825 -0.690083791   0.0926792005  0.268247276  S             0.8406551     1            
0              2.140584834   0.5808097222 -0.966347867  -0.1330415893  0.637726495  E             0.7059286     1            
1              2.229086411  -1.5167661139 -0.821490559  -0.9907200026  0.966147394  E             0.4782012     1            
1              0.376374581  -1.5462885479  0.057494928  -1.2423833469  0.882301185  S             0.5196319     1            
1              0.127515060  -1.5906411767 -0.446872457  -1.0609278830  0.491620760  E             0.6045215     1            
0             -0.016470547  -1.4232669099  0.629158707  -0.3580764291  0.255247589  S             0.7718822     1            
1              0.750391520  -1.5809843057  1.561303504  -1.0969351607  0.663949040  S             0.5516319     1            
1              0.438832014  -1.4884507887 -0.211086537  -0.1851981458 -0.445695765  S             0.8173120     1            
0              0.680111748  -1.5285957808  0.887851856  -0.6929858048  0.715760124  S             0.6471822     1            
1              0.070818264  -1.2877948060 -0.240341996   0.0108430642  0.648073495  S             0.8101817     1            
0              0.616926656  -1.5768111579  0.897744528  -1.0472394819  0.814229080  E             0.5599087     1            
0             -1.925363748  -1.4370969286  1.535627828   0.9181221943 -1.669441612  S             0.9690681     1            
0             -1.471577144  -1.2356132141  0.300007459   0.8420544441 -1.325576292  S             0.9598249     1            
1              1.052491454  -1.5924001067 -0.171915451  -0.6033838979  0.558460355  E             0.6598622     1            
1             -0.182073702  -1.5924001067  0.116755497  -1.0652628833  0.438901777  E             0.6226106     1            
1              0.484795834  -1.5924001067 -0.855210234   0.9872807241 -0.525732858  S             0.9353532     1            
1             -0.066102983  -1.5459781485  0.802333799  -1.1216306376  0.657142337  S             0.5882819     1            
0             -0.842424622  -1.4463744225  0.615319879  -0.6211535742 -0.611460801  S             0.7998171     1            
0              0.038346463  -1.4463744225  0.299401334   0.3493067577 -1.244337121  S             0.9124653     1            
1             -0.354468345  -1.3592556510 -0.244598103  -1.0409894315  0.448330735  E             0.6360457     1            
0              0.766157474  -1.5808808392  0.250617099  -0.7356957580  0.410848218  E             0.6536436     1            
1             -0.865406532  -1.5760524038  1.491975040   0.9495410017 -0.780421234  S             0.9522724     1            
1             -0.272606661  -1.5023842740  0.682617395   1.1733863684 -0.746915212  S             0.9560666     1            
1             -0.168551365  -1.5116962567  0.212978535  -0.2296594392  0.194803860  S             0.8014982     1            
0             -1.127091049  -1.2436491102  2.282299590   0.4288202263 -1.004575815  S             0.9307676     1            
1             -0.003190762  -1.4852778169  0.280568174  -0.9317104481  0.349527024  E             0.6504743     1            
0             -0.497332144  -1.5777423562 -0.294571281   1.0057573881 -0.996343863  S             0.9540996     1            
0             -1.384076100  -1.5476336121 -0.032036295   0.4707220845 -0.594758510  S             0.9292213     1            
1             -0.031387565  -1.5136276309  2.051676993  -1.5219232933  0.757761846  E             0.4810523     1            
1              1.025416460  -1.4753450353 -0.291033751  -0.5223257667  0.767535704  E             0.6654537     1            
0             -0.817623563  -1.5935727268  0.055565601   1.5401333890 -1.694664962  S             0.9788331     1            
1             -0.294982188  -1.2055734477  1.341163103   1.1716405108 -0.589600226  S             0.9542319     1            
1              0.309157042  -1.5220773929  1.261785648   0.3477911651  1.071514350  S             0.8335546     1            
1              0.971569664  -1.5407703360  2.236540175   1.7158281475 -0.462854541  S             0.9634544     1            
0              1.765688639  -1.2659288911  1.692667478  -0.1753962001  0.674965553  E             0.7113472     1            
1              1.313660547  -1.3800869012  0.735779999   0.2136837223  0.368775488  E             0.8132622     1            
1              0.187001218  -1.3800869012  2.174606517  -0.9207288722  0.275723491  S             0.6487181     1            
1             -0.812833139  -1.2289568709  1.204718120   1.0066044981 -0.998037931  S             0.9569796     1            
1              1.742706730  -1.4344412891  1.453131253  -0.9131477216  0.859405910  E             0.5307324     1            
0             -0.696437952  -1.5839848335 -0.482198996  -0.2577961414  0.154364333  E             0.8162074     1            
1              0.111931021  -1.3376311579  0.856239993   0.6961443968  1.652817974  S             0.8615187     1            
1              1.128804736  -1.2178514693  1.044276863  -0.4277273894  0.070563772  E             0.7236240     1            
0             -0.248199751  -1.4346482220  0.267326777  -0.4065982153  0.277645802  S             0.7708764     1            
0              0.108171448  -0.6825159306  1.880706562   0.3705182968 -0.065818825  S             0.8815439     1            
1             -0.587743826  -0.9806718211  1.618393397  -0.9915564027  0.228908386  E             0.6726554     1            
0              0.486554344  -1.3947791406  0.707984570   1.5964747509 -0.396248261  S             0.9621912     1            
0             -1.061268191  -1.1179718326  0.262935261   0.9707684529 -0.967666441  S             0.9573097     1            
1              1.311356292  -0.8496832644 -0.103521298  -0.3698051550  0.606137710  E             0.6953732     1            
1             -0.049154582  -0.8496832644 -0.070115481  -1.1501421898  0.423837762  E             0.5970137     1            
0              1.394976486  -1.2511331852  1.032504515  -0.9715988261  0.717773732  E             0.5448234     1            
1              0.233874612  -1.3361481384 -0.273745230   0.0210623175 -0.266931041  S             0.8446771     1            
1              0.681658025  -1.1087633164  1.194190021  -0.8392410660  0.558906696  E             0.6241786     1            
1             -0.370931640  -1.2434421773  2.013544290  -0.8371883158  0.346062807  S             0.6885074     1            
0             -0.071560428  -1.2434421773  0.870944056  -0.3558209539  0.256480099  E             0.7742473     1            
0              0.595612299  -1.4164726114 -0.132329726  -0.5608766696  0.394724142  E             0.7002952     1            
1              2.091376866  -1.2066770901  2.046216171  -0.0367167344 -0.603462164  S             0.7929632     1            
0              0.547283586  -1.2066770901 -0.042179566   0.9753547557 -0.085163659  S             0.9254422     1            
1             -0.073713087  -1.2825869935  1.678210096   1.1689231031 -0.968183791  S             0.9568214     1            
1             -0.574949148  -1.2053320259 -0.328676614  -0.6237622244  0.424421048  S             0.7358472     1            
0              0.912447336  -1.3975382465  0.186986140  -0.9172965720  0.835202044  S             0.5746829     1            
0             -0.063586494  -1.2266116308  0.267555835  -1.4014714841  0.723013169  S             0.5150607     1            
1              0.073516668  -1.1733953741  1.964803777  -0.7022614305  0.273086021  E             0.7014590     1            
0              0.387410748  -1.2929681297  2.411171311  -1.4037078343  0.785871197  S             0.4861797     1            
1             -0.269999215  -1.2231972371  0.201834031  -0.4982614148  0.561975292  S             0.7396882     1            
1              1.940508814  -0.9746017879  0.893614977  -0.6130751736  0.614937733  E             0.6105243     1            
1             -0.041574796  -1.2945201268  2.148574398  -1.4238145858  0.619086677  E             0.5159408     1            
1              0.775617047  -1.3230423850 -0.032582094  -0.7518385343  0.976570476  S             0.6111990     1            
1             -1.092587865  -1.3230423850 -0.061347051   0.7552932833 -0.603264353  S             0.9425360     1            
0              1.082264852  -1.3798454794 -0.767988588   1.3444876840  0.267126351  S             0.9351480     1            
1             -0.262631663  -1.3798454794  2.000287636   1.1180481767 -0.662506004  S             0.9525158     1            
0             -0.042666286  -1.5072816871  1.954850218   1.2734185411 -0.634579246  S             0.9568084     1            
0             -0.777147508  -1.5072816871 -0.151776475  -0.8564153173  0.205774724  E             0.7110698     1            
1              0.078640603  -1.0486492948  0.900518442   0.6615173066 -1.078135888  S             0.9306125     1            
0             -0.674365616  -1.0913464599  1.894504658  -0.9077009212  0.212444482  E             0.6955592     1            
1              0.381892664  -1.0913464599  0.403967148   1.1879098945 -0.652240156  S             0.9492630     1            
1              0.475882006  -1.1553922076  1.095312077   0.4863265557 -0.094450599  S             0.8862075     1            
1              2.137189090  -1.1553922076 -0.638926266   1.5543604776  0.315331201  S             0.9333871     1            
1             -0.541628411  -1.1553922076  0.075683775  -0.0231091684  0.356394592  E             0.8363898     1            
0              0.316494274  -1.2671015111  0.454626185   1.5474229471 -0.832450417  S             0.9661383     1            
1              0.035799655  -1.1431486748  0.394911207  -1.0007976034  0.554894697  S             0.6188652     1            
1             -0.035238096  -1.1535987887  1.471456518  -0.8663042181 -0.103838981  E             0.6952209     1            
0             -0.523073096  -1.1511500821 -0.363684588  -0.7180051317  0.304558147  S             0.7221649     1            
1             -0.071742343  -1.3176966171  0.791208217  -1.4347273117  0.655661296  S             0.5121704     1            
0             -0.168824237  -1.1385961499 -0.565960604   0.9427651285 -0.030207898  S             0.9322227     1            
1             -1.619231368  -1.0914154375  0.378300881   1.1975678928 -2.277835103  S             0.9788293     1            
1              2.189034824  -1.2930715962  0.200035692   0.1044318964  0.720634373  E             0.7457939     1            
1              0.430463930  -1.1300429213  1.415335329   0.4552750758  0.338251836  S             0.8705005     1            
0             -0.008769484  -1.1380788175  1.928058280  -1.1966274184  0.736464269  E             0.5615553     1            
0             -0.584863508  -1.2816902840  0.229991321  -0.9883778274 -0.084341985  S             0.6929603     1            
0              0.842167564  -1.2534784253  1.224696665  -1.1060705364  0.782452629  S             0.5360306     1            
1             -0.237466775  -1.0910015716  1.061766124  -1.1620927657  0.468436377  E             0.6005854     1            
1              0.341265014  -1.0910015716  1.991947046   1.0118682085  1.351476798  S             0.8984208     1            
1              0.046350716  -0.9942949069  0.514315920  -1.1045749613  0.661768055  S             0.5863022     1            
1             -0.146964135  -1.3730511809  1.491578989  -0.6546452768  0.686337109  S             0.6958188     1            
0              0.110111873  -0.9691870424  1.782613580  -0.3487772159  0.264397583  S             0.7683170     1            
1              0.001811896  -1.2382343648  2.363117994  -0.3986572597  0.657938650  S             0.7422461     1            
1             -0.491237996  -1.0092630568 -1.023217520  -1.2832840750  0.485732099  S             0.5833228     1            
1             -0.622671478  -1.2203001759 -0.497523644  -0.5797530461  0.528124369  S             0.7403698     1            
1              0.555469754  -1.1478046661  0.040608634  -0.9161414219  0.562533218  E             0.6122470     1            
1              0.620292081  -1.2392000518  1.507784552  -0.1238911686  0.425623126  S             0.7802086     1            
1              0.292542152  -0.8610990655  1.052839304  -1.0416205565  0.530472733  E             0.5980516     1            
1              0.398780427  -0.9632894534  0.712018857  -0.5517604189 -0.130360778  S             0.7411852     1            
1              1.138476542  -0.9632894534  2.418890947   0.8884640601 -1.237428977  S             0.9336250     1            
1              0.160108138  -1.0927260129  0.017647520  -1.1254033629  0.523488507  S             0.5852577     1            
1              1.606361547  -1.2694812400 -0.150426306  -0.2648271294  0.277868972  E             0.7236582     1            
0             -0.747495387  -1.0391303791  0.135926582   0.2652509738 -0.902287599  S             0.9110817     1            
1              0.247033119  -0.9769815168 -0.165042358   1.4869048125 -1.096298932  S             0.9671572     1            
0             -0.741613474  -1.0404064656 -0.424758817  -1.1572911154 -0.346029803  S             0.6805093     1            
1              1.393369572  -1.0404064656  0.534325864   1.2951523203  0.190086845  S             0.9293445     1            
1             -1.194156992  -0.8515456610  1.410315886   0.8865367699 -0.837182648  S             0.9533278     1            
0             -0.184044446  -1.3063497938  0.150629757   0.3181613103  0.661762983  S             0.8587550     1            
1              0.098833152  -1.0214721008 -0.799446375   0.2339033113  0.503905287  S             0.8465750     1            
0             -1.400145245  -1.0214721008  2.014147022   1.3336204757 -1.666540394  S             0.9768908     1            
1              0.320587359  -0.9992268088  0.684226411  -0.7577787597  0.694548773  E             0.6512423     1            
0              0.769128750  -0.8456135831 -0.138595275  -0.4454037358  0.306379017  S             0.7215428     1            
1              0.216168232  -1.0740675587  1.475470602  -1.2018243188  0.522976229  S             0.5639272     1            
0             -0.188592318  -1.1154196596  1.680394379   0.6063775049 -0.215622091  S             0.9126693     1            
0             -1.910143538  -0.9679799335  0.854862925   1.2245248373 -1.656538294  S             0.9768142     1            
0              0.475275623  -1.1163163691  2.271625268   1.0915421996  0.313439323  S             0.9264051     1            
0             -1.134488920  -0.8584434260  1.430563252   0.9901651569 -1.206646650  S             0.9613719     1            
0              0.751149499  -0.8927598066 -0.126912633  -0.4779544883  0.745862795  E             0.6890547     1            
1              1.003040933  -0.9923635327  1.909149115  -0.6456514261  0.454057090  E             0.6596393     1            
1             -0.191442317  -0.9923635327  2.421932104  -0.6028063228  0.054779524  E             0.7449921     1            
1              0.090919856  -0.9973644123  0.108501907   0.7286306598 -0.430971577  S             0.9221167     1            
1              0.404359149  -1.0654798413 -0.033281794   0.3774625849  0.211957564  S             0.8665375     1            
