bpt lgm_tot_p50 logM200_L RprojLW_Rvir sfr_tot_p50 color_gr zoo distance weights
0              0.158865053  -0.484308654  -0.7769679840 -0.899605946   0.644031064  S             0.39808258    1            
1              0.799326616  -0.186497652  -0.4993681635 -1.175448392   0.682061363  S             0.18375152    1            
1             -0.344705581  -0.186497652  -0.8896065846 -1.106307686   0.574619935  S             0.46271259    1            
1             -0.142628498   0.822369451  -0.6739146583 -1.151284590   0.620445989  S             0.39274363    1            
0              0.485523493   0.822369451  -0.4025073392  0.579335900   0.387374729  S             0.79050681    1            
0             -0.432206626  -0.044300228  -0.8422051998 -1.076889609   0.474117084  S             0.49996842    1            
0              1.201691954   0.830888191  -0.7774202598  0.803179495   0.354188246  S             0.70552631    1            
1              1.567249853   0.830888191  -0.6391874318 -0.380747843   0.817302748  S             0.22595208    1            
0             -0.196839124  -0.641094852  -0.7343284466 -1.197438318   0.677298700  S             0.38941907    1            
1              0.768704282   0.830888191  -0.6379780462  0.732150400   0.395941437  S             0.77463901    1            
0              1.669122171  -0.421538993  -0.9449974433  1.671164639   0.198085482  S             0.83202892    1            
0             -0.074440747  -0.166425156  -0.4198463263  0.065079911   0.315853623  S             0.77300584    1            
1              1.649748239  -0.412882298  -0.6906490199  1.019041614  -0.456387666  S             0.69155070    1            
1              0.868090431  -0.697863458  -0.9511613743 -0.618068074   0.134405780  S             0.32911032    1            
0              0.313917147  -0.584602157  -0.6262755880 -0.283144163   0.943860767  S             0.55828698    1            
1              0.373160751   1.453997789  -0.6989944027 -0.743114984   0.752989038  S             0.39130131    1            
0              1.102457401   1.453997789  -0.7314428378 -0.465558937   0.775666214  S             0.30080576    1            
0             -0.138596052   1.453997789  -0.7286625876 -1.332120404   0.748779229  S             0.32964020    1            
0              1.458191898   1.453997789  -0.7190896292 -0.900282971   0.765303998  S             0.13836302    1            
1              0.123816125   1.453997789  -0.6884635620  0.114907425   0.532582709  S             0.74088876    1            
0              0.173266646   1.453997789  -0.2352096785 -0.688402179   1.032743531  S             0.45248871    1            
0              0.764823432  -0.860236845  -0.9282548094  1.121376309   1.183627145  S             0.84129959    1            
1              0.846169691   0.143387957  -0.9570350849 -0.372194250  -0.072376998  S             0.42131721    1            
1              0.424127230  -1.416610567  -0.7334932757 -0.919285572   0.433160206  S             0.33268250    1            
0              1.483356786  -1.416610567  -0.7342092138 -0.646334826   0.408327405  S             0.18967133    1            
1             -0.108913612  -1.060099585  -0.3503275335  0.493967759  -0.290607413  S             0.87490341    1            
0              0.332715016   0.515143000  -0.8493762520 -1.165335091   0.662909268  S             0.27437154    1            
1              0.382529366   0.515143000  -0.9851888262 -0.606859548   0.692580814  S             0.43686748    1            
1             -0.188531679   0.515143000  -1.0013257637 -0.998639028   0.644244091  S             0.45571898    1            
1             -0.513189055   0.515143000  -0.9967462658 -1.232519946   0.417441895  S             0.46969973    1            
0             -0.292041231  -0.137626987  -0.6753797161 -0.373490160   0.846132332  S             0.68441921    1            
1             -0.518585863   0.133800064  -0.9646714118 -1.570187147   0.593224248  S             0.35205304    1            
1              0.619958570   0.774740384  -0.5895225511 -1.147770690   0.819711976  S             0.21766106    1            
1              0.162594308   1.491694074  -0.8191919685 -0.092623194   0.160810920  S             0.68422552    1            
1             -0.474653425   1.491694074  -0.4497152491 -1.013130679   0.449745840  S             0.53435442    1            
0             -0.057371070   1.491694074  -0.8163429437 -0.811957339   0.637056983  S             0.48548699    1            
0             -0.038937031  -0.813573465  -0.7139393130  0.373877157   0.284908990  S             0.83492108    1            
0             -0.377177383  -0.324866817  -0.9635853100 -1.365011581   0.700356281  S             0.37940330    1            
1              0.670894729  -0.324866817  -1.0087856781 -0.698192905   0.827066461  S             0.32957385    1            
0              0.772342579   0.367841229  -0.7438090636  0.885161925   0.001188148  S             0.81752827    1            
0             -0.725028903   0.367841229  -0.9315181095 -0.591711272   0.278183440  S             0.73442901    1            
0              0.783894173   0.822369451  -1.0466854068 -0.015215260  -0.318802990  S             0.56978787    1            
1             -0.743462941  -0.044300228  -0.8422701189 -0.281974478   0.346159176  S             0.81122611    1            
0             -0.238194434   0.822369451  -0.8172416158 -1.184769917   0.433276864  S             0.41266874    1            
0             -0.704563482  -0.044300228  -0.4726390670 -1.098015086   0.241553029  S             0.57358387    1            
0              1.056402624  -0.044300228  -0.8241223954  0.810668998   0.685495147  S             0.72973255    1            
1              0.809422890  -0.879757520  -0.8727949337 -0.968614051   0.733142071  S             0.22763851    1            
0              0.922422334  -0.211812450  -0.8516959131 -0.223214824   0.817368684  S             0.42095563    1            
1              1.160761112  -0.211812450  -0.7138227422 -0.377002148   0.533384094  S             0.32113427    1            
0             -0.511673098   1.904076952  -0.4437156098  0.028748528   0.390346955  S             0.83677812    1            
1              0.271955454   1.904076952  -0.9728283986 -1.293424151   0.673540304  S             0.25221900    1            
1              0.518935188  -1.074550402  -0.8660696190 -0.249167451   0.422970440  S             0.53372326    1            
0              0.865422346  -1.513627631  -0.7314800958 -1.437109012   1.035746190  S             0.12170993    1            
0             -0.650595408  -1.513627631  -0.9112666550 -1.336667054   0.593300329  S             0.46420977    1            
0              0.410756488  -1.373465047  -0.6155588959  0.627138587  -0.185798384  S             0.82583779    1            
1             -0.032448735  -1.160841442  -0.8959320508 -1.257735623   0.730139412  S             0.32785734    1            
1             -0.187197637   0.924663306  -0.8462580020 -1.349127630   0.609155586  S             0.34044229    1            
1             -0.278518894  -0.142179512  -0.8713753566 -0.950560050   0.559266812  S             0.49953011    1            
0             -0.205631676  -0.142179512  -0.8656434825 -1.059304808   0.605397190  S             0.44077502    1            
0             -0.397855038  -0.645336977  -0.5348322242 -0.198389934   0.586442905  S             0.76284626    1            
0              0.519026145  -0.801364421  -0.7470005615 -0.617323474   0.596054457  S             0.40095536    1            
1              0.047472525  -0.842233678  -1.0068962913  0.010689809   0.859497207  S             0.71935742    1            
1              0.872426068  -0.842233678  -0.9534850510 -0.091224901   0.683755431  S             0.48436417    1            
1              0.970023387  -1.286829119  -0.8003710807 -0.023787213   1.137258381  S             0.46548175    1            
0              1.749862047   0.680827314  -0.8045156204  1.143994811  -0.214785202  S             0.69826767    1            
0              0.231540038   0.680827314  -0.6279357221 -0.763504785   0.296615303  S             0.43709676    1            
1              0.803601615  -0.536076380  -0.9066389147 -0.982222127   0.693488713  S             0.22640718    1            
1              0.846685116  -0.497931740  -0.5753647796  0.398828781   0.583364165  S             0.65942605    1            
1             -0.212635397   0.009709272  -1.0085053570 -1.449269963   0.686930540  S             0.31340122    1            
0             -0.682915614  -1.402642593  -0.7520442885  0.770035255  -0.262254603  S             0.94988864    1            
1              0.464603285  -0.289446794  -0.4669355786 -0.907873046   0.649290789  S             0.31984296    1            
1              1.281886085   0.609538913  -0.8677827669 -0.725917782   0.806986179  S             0.19736245    1            
1              0.669560687   0.609538913  -0.8087376023 -0.454493211   0.867176305  S             0.40719716    1            
1              0.648185692   1.372880073  -0.5663109997 -0.940055324   0.518005611  S             0.27329284    1            
0             -1.078337868   1.372880073  -0.6070011188 -0.597975347  -1.229790456  S             0.83244214    1            
1              1.207695144   1.372880073  -0.9540451433  0.410892705   0.462015151  S             0.57604262    1            
1             -0.857038449   0.714350452  -0.3680025575  0.528409591  -0.578304751  S             0.94471514    1            
1              0.677928770  -0.804847792  -0.9358830976 -1.119111237   0.816739749  S             0.21392593    1            
1              0.221443763  -0.804847792  -0.5775862777  0.092016583  -0.179919867  S             0.73403031    1            
0             -1.029402773   2.103870715  -0.7037597856 -0.515852591  -0.166494127  S             0.81954683    1            
1              1.609363142   2.103870715  -0.6322886519 -0.419871604   0.149647318  S             0.22513535    1            
0              0.630903780   2.103870715  -1.0381938402 -0.821363015   0.751660159  S             0.30414791    1            
1              0.273441092   2.103870715  -0.8371176740 -0.827516165   0.212185807  S             0.40733442    1            
1              2.017913585  -1.152219236  -0.7144148870  0.406023990   0.269931200  S             0.36721240    1            
0              0.415698508  -0.159561880  -0.6740917021  1.709594035   0.042210962  S             0.95362967    1            
1             -1.070121381  -0.159561880  -0.5101323824  0.759710891  -1.066865773  S             0.96948775    1            
1             -0.092238083   0.401088456  -0.8271429042 -0.976841627   0.267116207  S             0.45086596    1            
0              0.774222366  -1.148046088  -0.4173498821 -0.074157367   0.973314214  S             0.50639203    1            
0              0.163352287  -0.584602157  -0.7514283067 -1.005328954   0.773054104  S             0.35809646    1            
0             -0.436451306   1.209782420  -0.6738190186 -1.247062597   0.647759028  S             0.43613412    1            
1              0.910294677  -1.297589632  -0.5778981737  1.882457655   0.376474874  S             0.93610570    1            
0             -0.324573671   1.209782420  -0.7618159870 -0.587179922   1.041239230  S             0.61875785    1            
0              0.820822888   0.033954916  -0.9366976633 -0.546808319   0.521307522  S             0.35038160    1            
1              0.079034752   1.313145428  -0.4202665903 -0.574599496   0.152051474  S             0.54841333    1            
0             -0.182589127   1.313145428  -0.9115103781  0.534354279   0.346727247  S             0.87971302    1            
0              1.256448325   1.313145428  -0.7525294349 -0.964574851   0.755596076  S             0.15446479    1            
0              0.827402142  -0.149353188  -0.6299466510  1.210518961  -0.279631477  S             0.87355812    1            
0             -0.251777410  -0.534524383  -0.8480353139  1.170590293  -0.844876961  S             0.95763972    1            
1              1.357562665  -0.047093822  -0.5239360827 -0.288510129   0.740420476  S             0.29595543    1            
0              0.095740599   2.190851531  -0.8570728049 -0.721958907   0.281201315  S             0.48826241    1            
1              0.211953872  -0.775670246  -0.9610807614  0.423615931   0.575264087  S             0.79882092    1            
1              0.799053744  -0.183497124  -0.5226996718 -0.959277225   0.642052961  S             0.23422618    1            
0              0.902320743  -0.418331533  -0.5383636288  1.542744079  -0.046580505  S             0.90728801    1            
1              0.726014930  -0.389257453  -0.8928894435 -0.845910591   0.887038488  S             0.27223771    1            
0             -0.279489106  -0.596914667  -0.6885187033 -1.547507445   0.428493912  S             0.30742658    1            
0              0.571478261  -1.102693283  -0.7873184319  1.708490777  -1.196609045  S             0.95394812    1            
1             -0.351042282  -1.335423873  -0.6497336417 -0.848605942   0.316766594  S             0.56275954    1            
1              0.307974595  -0.227194465  -0.4709570249  1.428081280  -0.763191449  S             0.94597026    1            
0             -0.601933185  -0.980671821  -0.6019782915 -0.014909133   0.519116392  S             0.83922753    1            
1              0.406178297   0.597916179  -0.7534330536  0.005085291   0.335959265  S             0.65072608    1            
1             -0.354619941  -0.885379198  -0.4138409502 -0.801456438   0.509514984  S             0.57305868    1            
0              0.710127699   0.071237336  -0.8221666444  0.972336448   0.131392977  S             0.84147830    1            
0             -0.541901283  -0.664512764  -0.9469086625  0.040082259   0.183163485  S             0.84712084    1            
0             -0.362351322  -0.664512764  -0.4840287431 -0.778800961   0.639334337  S             0.57827132    1            
1              1.515676992   0.201915493  -0.7167934604 -0.517246166  -0.191073325  S             0.22756107    1            
1             -0.221882736  -0.427988404  -0.5072045248  0.667248305  -0.105948957  S             0.90730410    1            
1             -0.335882711   1.546289884  -0.7211597731 -1.023491330   0.683075775  S             0.48520262    1            
1              0.286326728   0.189396049  -0.9261547704 -0.771848386   0.464038902  S             0.41403843    1            
1              1.383697765   1.546289884  -0.7019612716  0.043590167   0.272279563  S             0.40941250    1            
1              0.894498404   1.546289884  -0.8658891563 -0.814871989   0.642621032  S             0.25226825    1            
0              0.740598437   0.189396049  -0.8541439159 -0.634581875   0.914239941  S             0.32981163    1            
1             -0.173008278   1.546289884  -0.6964728167 -1.109960562   0.617402754  S             0.41453797    1            
1              0.502684128   1.546289884  -0.9781717989 -0.227913964   0.602617701  S             0.53906022    1            
1              1.323514268  -1.065479841  -0.8949788288 -0.485335464   0.701203314  S             0.25009836    1            
1             -0.236769435  -1.373051181  -0.9817231173 -1.038570756   0.574472845  S             0.45727838    1            
1              0.436436802  -0.881688894  -0.8183261140 -1.263459099   0.823602245  S             0.22384680    1            
1              0.872729260  -0.118313246  -0.6444819910 -1.193416968   0.817718656  S             0.16598448    1            
1              0.724650568  -1.488450789  -1.0436786342  0.147871150   0.957398092  S             0.59624312    1            
1              1.453553069  -0.901554457  -0.7619239104 -0.529004217   0.443517351  S             0.22063388    1            
1              1.357835537   0.395949621  -0.6009429107 -0.399949982  -0.018283487  S             0.28620242    1            
0              0.763489390  -0.875136017  -0.7238451379  0.656544806  -0.121677412  S             0.77009411    1            
0              0.528910186  -0.159906768  -0.7411955800 -0.349172721   0.848470551  S             0.48120448    1            
0              1.290648317  -0.159906768  -0.3957979874  0.361731634   1.724526745  S             0.49233446    1            
0              1.589928571  -1.123765955  -0.8233974287 -0.334181270   0.730164772  S             0.23531174    1            
1              0.739506948   0.036507089  -0.7461531640  0.505246027   0.391295430  S             0.72137307    1            
1             -0.272546023  -0.179737843  -0.7414589363 -0.565858095   0.448467681  S             0.63235302    1            
1              0.722770782  -0.533696652  -0.6258124681 -0.479196338   0.093327174  S             0.41168286    1            
1              0.027583167  -0.533696652  -0.9611192170  0.591561239   0.133954367  S             0.86686392    1            
1              0.364368200  -0.533696652  -0.5257437839 -1.183619867   1.105213111  S             0.25068610    1            
1              0.143978355  -0.533696652  -0.6128520157 -0.931651798   0.475811151  S             0.39697914    1            
0             -0.485871508  -0.719798350  -0.6654823846  0.853270751   0.095386430  S             0.94240656    1            
1             -0.315750801   0.552701330  -0.5119304341  0.992837685  -1.180479897  S             0.95201444    1            
1              0.462541583  -1.093657211  -0.8043176497 -1.044517357   0.614542112  S             0.28144370    1            
1             -0.188713594   0.552701330  -0.9084162285 -1.185810318   0.438541661  S             0.39930756    1            
0              0.292845343  -1.102693283  -1.0340851461  1.038109751  -0.872190000  S             0.91311448    1            
1             -0.228613585   1.144219164  -0.7238517586 -0.422670102   0.458571223  S             0.66657169    1            
0             -0.610331587   1.144219164  -0.7217520663  0.812077606  -0.136401600  S             0.94807257    1            
0              0.668742070   1.144219164  -0.6917660875  1.332778211  -0.222388218  S             0.90595779    1            
0              0.934549991   0.448820990  -0.7585685567 -0.865588943   0.965995233  S             0.22336696    1            
0              0.391109684  -0.966841802  -0.4831697140  1.003924320  -0.011948486  S             0.88861339    1            
0              1.142387712  -0.146835504  -0.8237986036  1.288575997  -0.442743827  S             0.84887344    1            
0              0.645244735   0.448820990  -0.5047738387 -0.423482659   0.074717789  S             0.45176714    1            
0             -0.345766751   0.248165007  -0.8687088434 -1.209334069   0.458515430  S             0.43167896    1            
1              0.074092732   1.852999003  -1.0121486183 -0.947127749   0.718493964  S             0.40156138    1            
1             -0.372902384  -0.146835504  -0.5181283134 -1.021773905   0.244520184  S             0.51134766    1            
0             -0.335094413   1.852999003  -0.5004746652 -0.624499175   0.290417247  S             0.63426308    1            
1              0.480581473   0.489966158  -0.5972559210 -0.047033908  -0.448378884  S             0.64138216    1            
1             -0.503608206   0.489966158  -0.6326310328 -1.077631659   0.250185674  S             0.52684731    1            
0              0.067452839   0.521902809  -0.7723442627  0.262689754   0.350734174  S             0.79290873    1            
0              1.104155273  -0.858305471  -1.0013749968  1.034946603   0.215305123  S             0.78928814    1            
0              0.084128368  -0.151767406  -0.4959587183 -0.661483102   0.500851907  S             0.50458824    1            
1              1.452340304  -0.513658644  -0.9810880797  0.518844158  -0.132734501  S             0.56909956    1            
1             -0.410134291   0.872757624  -0.5377035753 -1.304618652   0.675087282  S             0.40876375    1            
0             -0.581225211   2.192713927  -0.6259210009 -1.359133831   0.363530979  S             0.44607389    1            
1             -0.342886433   2.192713927  -0.8138797128 -1.397599309   0.426799844  S             0.36927263    1            
1              0.008178916   2.192713927  -0.4812154328 -0.966297376   0.770421705  S             0.41044615    1            
0              0.550436777   2.192713927  -0.5295173460 -0.971703376   0.755905472  S             0.27874106    1            
0              1.016411675   0.872757624  -0.8428910617 -0.110034468   0.362232532  S             0.45070955    1            
1             -0.106942867   0.872757624  -0.9594671177 -0.656008252   0.511132971  S             0.55724292    1            
0              0.586092088   0.070961425  -0.9818276932 -1.171643791   0.681447644  S             0.22158641    1            
0              1.375026491   2.192713927  -0.3202848548 -0.630978725   0.768671845  S             0.20333553    1            
1              1.191959509  -0.025641773  -0.6170743453 -0.930483898   0.978563795  S             0.16589789    1            
1             -0.434753434  -0.688585964  -0.6958682365 -1.372318607   0.560661628  S             0.39641026    1            
1             -0.070984364  -0.878481433  -0.3729471729 -0.547236719   0.571881023  S             0.58270644    1            
1             -0.730486348   2.146498902  -0.7608918436 -0.297779762   0.310644618  S             0.80645236    1            
1              0.476973495   2.146498902  -0.4237753933  1.491330975  -0.575692640  S             0.93947085    1            
0             -0.909217692   2.146498902  -0.9978102741 -1.080398409   0.809288894  S             0.61307994    1            
0             -0.440332156   2.146498902  -0.7926570127 -1.347848805   0.423680528  S             0.41073391    1            
0              0.572600070   2.146498902  -0.8647363988  1.458549193  -0.322277350  S             0.92809022    1            
1              0.338202780   2.146498902  -0.8604720875 -0.930766948   0.596379069  S             0.34459958    1            
1              0.371584156  -1.496417707  -0.8027772330 -0.195260829   0.274323603  S             0.59620070    1            
1              1.062618048  -0.846096427  -0.5940118288  1.707269837  -0.851927124  S             0.92070203    1            
1              0.542250608  -0.170839726  -0.5977275087  0.245260247   0.443973836  S             0.68878626    1            
1              0.703214935  -0.395361975  -0.7460597277  0.482906240   0.678526138  S             0.71471161    1            
1              0.137126228  -0.441749445  -0.9457050510 -1.108883187   0.614562401  S             0.33696408    1            
1              0.424945847  -0.441749445  -0.8077949950  0.050733227   0.637543900  S             0.65080956    1            
0             -0.657174662  -0.218606748  -0.8940359403  0.488649861   0.001801867  S             0.92312776    1            
1              0.543766565  -0.654028161  -0.9670244508 -0.491647989   0.407936856  S             0.44359292    1            
1              1.714934395  -0.654028161  -0.9954080291 -0.356002514   0.767337893  S             0.20609665    1            
0              1.617913140   0.082929047  -0.7949444073 -0.463345537   0.843560798  S             0.19712386    1            
1             -0.214272631  -1.589020202  -0.8885908786  0.454005686  -0.329951376  S             0.88167293    1            
1              0.157864522   0.641130677  -0.6301467334 -0.668354078   0.390803441  S             0.48629462    1            
1              0.496013916   0.641130677  -0.5743211201 -0.528705867  -0.252541610  S             0.46685467    1            
0             -0.226066778   0.021504450  -0.9269437275 -1.375503557   1.046098262  S             0.32775153    1            
0              0.122694317  -0.448681698  -0.6254968403 -1.372342832   0.588705043  S             0.26425915    1            
0              0.132729953   0.502313157  -0.5123803403  0.515160045   0.257524943  S             0.83707572    1            
1             -0.771356552   0.248233985  -0.7271285624 -1.136004989   0.109375169  S             0.58280727    1            
0              0.488979875   0.248233985  -0.7276115504  0.752807798   0.948035071  S             0.81542691    1            
1              1.836968943  -0.211812450  -0.6361415513 -0.726281157   0.634830349  S             0.12176685    1            
0              0.582271876   2.539395594  -0.5503726066 -0.688533504  -0.000921829  S             0.38141288    1            
0             -0.072257768  -0.949942278  -0.5718321211  0.352717383   0.223471138  S             0.83699951    1            
1             -0.234404542   0.661513572  -0.8212908271 -0.684258429   0.666348124  S             0.57583240    1            
0              0.264254392  -0.410640525  -0.5699866503 -1.058158583   0.729551053  S             0.31877536    1            
1              0.773252154  -0.045438359  -0.5514119640  1.694084296  -0.338010878  S             0.93533260    1            
1             -0.114189142  -0.632403668  -0.3839331672  0.018067852   0.450511721  S             0.76559156    1            
1             -0.485325764   0.349148286  -0.6306093629 -0.657827677   0.444313664  S             0.65562801    1            
1              0.342144269  -0.654028161  -0.8096379116 -0.883053894   0.466326401  S             0.36302498    1            
1             -0.032903522   1.734150513  -0.5393714177 -1.425435111   0.462273826  S             0.28650031    1            
0              0.672198452   1.734150513  -0.8884198949 -1.198370344   1.672923616  S             0.17839056    1            
1             -0.201205081  -1.260307213  -0.7611771511 -0.705530531   0.340995820  S             0.57118999    1            
1              0.779588854  -1.260307213  -0.7509934231  1.297223303  -0.207471292  S             0.89036638    1            
1              0.524635187  -0.348905528  -0.6044675049 -1.280927875   0.927178764  S             0.20144898    1            
1             -0.532623626   0.316211458  -0.9326750032  0.140556347  -0.431417919  S             0.87317913    1            
0              0.264951733   0.316211458  -0.7150731670  0.225600128   0.207423143  S             0.75006989    1            
1              0.132699634   0.316211458  -0.4543545085 -0.795743163   0.498138356  S             0.44518150    1            
0              0.013090617  -1.348357182  -0.6933166660 -1.371025757   0.514881223  S             0.29033785    1            
1             -0.248048156  -1.348357182  -0.7541150234 -1.462628139   0.515571023  S             0.32292307    1            
1              1.343433944  -0.346146422  -0.7883813614 -0.219898803   0.189173875  S             0.33679622    1            
1              0.658524519  -1.478690451  -0.7597312938  0.269634552  -0.232628706  S             0.68988446    1            
1             -0.287159849  -1.327422466  -0.6647955121 -0.989513853   0.708101315  S             0.48302535    1            
0              0.436649036  -0.650027458  -0.6803493002  0.145162285   0.572839642  S             0.67928949    1            
1              0.018002318   1.407989696  -0.7449459216 -0.202481537  -0.310576110  S             0.69911623    1            
1             -0.062191813   1.407989696  -0.6170253057 -1.082400160   0.231885684  S             0.40824348    1            
1             -0.155908282   0.809608586  -0.2900623176 -0.718422057   0.269124742  S             0.55732179    1            
0              0.246275141   0.809608586  -0.5215545231 -1.160728516   0.629712641  S             0.29557295    1            
0             -0.214606142   0.809608586  -0.8071166174 -1.003258354   0.601020003  S             0.46261478    1            
1              1.569341874   0.809608586  -0.8418026273 -0.022959611   0.014213195  S             0.34936334    1            
1              1.085721234   0.809608586  -0.5409019856 -0.623548024  -0.305701861  S             0.29085338    1            
0             -0.550693834  -1.501177165  -0.7966818172  1.136674526  -0.957730277  S             0.96797285    1            
0              0.301607576   1.407989696  -0.2359696112 -0.925399198   0.555767091  S             0.35657363    1            
1              0.323710230   0.430817823  -0.4279926424 -1.210799044   0.803740062  S             0.25997065    1            
1             -0.832965050   0.430817823  -0.5519619975  0.255654048  -0.189379257  S             0.91512902    1            
0              0.210559191  -0.003293015  -0.8656801533 -1.424939136   0.647743811  S             0.23148151    1            
1              0.490586790  -1.031784259  -0.5443455031 -0.703420406   0.666343052  S             0.37739799    1            
1              1.350377028  -1.536769632  -0.9906715638  1.529926758  -0.663322605  S             0.86635011    1            
1             -0.403797590  -0.969187042  -0.5854251652  1.699658341  -1.553418260  S             0.98398595    1            
1             -0.716418266   0.126971277  -0.9275900305 -1.552926196   0.505366040  S             0.41077130    1            
0             -0.358349195   0.126971277  -0.8310586491 -1.434154837   0.750224766  S             0.35079253    1            
1             -0.768870383  -0.578808034  -0.7044456458 -0.316823546   0.307606455  S             0.80881900    1            
0              0.201402810   0.596019294  -0.7374176490 -0.572453671   0.706138428  S             0.49670110    1            
1              0.607012296   0.596019294  -0.6609820564  0.380832028   0.870351414  S             0.70111680    1            
1              0.189699621   0.596019294  -0.8087379318 -0.365227395   0.127081727  S             0.59143519    1            
1              0.021428381   0.571946094  -0.5165684085 -0.876133194   0.652805726  S             0.44169755    1            
1              1.187684510  -1.367395014  -0.9085564715 -0.423266164   0.766637949  S             0.29420843    1            
1             -0.403918866  -0.746492701  -0.8582408937 -0.410572136   0.341457378  S             0.71396674    1            
1              0.261313435  -0.713762806  -0.7289332961 -1.137172889   0.666698096  S             0.29793423    1            
1              0.198825683   0.580809722  -0.5551199711 -0.884425794   0.509925821  S             0.39741544    1            
1              2.153349193   0.792812528  -0.8218362000 -0.714520556   0.411177902  S             0.09381983    1            
0             -0.354347069  -0.128004605  -0.3338605754  0.057030580   0.299901997  S             0.82016294    1            
0              0.793626617  -0.402225251  -0.6089514656  1.057357025   0.523873984  S             0.83778382    1            
0              0.129849634   0.800882913  -0.8273017917 -0.238942460   0.629672065  S             0.63142210    1            
0             -0.610301268  -0.441508023  -0.7726150017 -0.679169904  -1.124398139  S             0.72548312    1            
0              0.631934631  -0.125004078  -0.9008324469 -0.653446777   0.605270388  S             0.36021245    1            
0              1.324150970   0.644441604  -0.6949452544  0.529087891   0.871852743  S             0.57134039    1            
1              0.343326715   1.635615940  -0.3302514014  1.022454152  -0.412037581  S             0.90120948    1            
1              1.360291387   0.644441604  -0.7173278381 -0.280988903   0.745279508  S             0.29738076    1            
1              0.047078376   0.433714884  -0.7972471675  1.399735733  -0.502036198  S             0.95549686    1            
1              0.631752716   0.235680052  -0.6373595662  1.643498922  -1.017555214  S             0.94532811    1            
0              0.714493656   0.235680052  -1.0245815254 -0.854564017   0.561422437  S             0.28158668    1            
1             -0.358379515   0.235680052  -0.5744593505 -1.085249785   0.490910671  S             0.47663379    1            
1             -0.548450218   0.235680052  -0.9906160054 -0.468439163   0.393476416  S             0.72756450    1            
0              0.090070920   0.235680052  -0.5150426555 -0.191549304   0.847724958  S             0.64929992    1            
1              2.955411784  -0.825575576  -0.7547915981 -0.216765108   1.496071059  S             0.06960729    1            
1             -0.183589659   1.252376119  -0.9604176948  0.426752304   0.237774345  S             0.86491110    1            
0              0.195399620   1.218921959  -0.5919290368  0.582196618   0.367416176  S             0.83845799    1            
0              0.578845813  -0.145111062  -0.8345647627  1.187711250  -0.578847461  S             0.90122918    1            
1              0.176935262  -1.238234365  -0.9088446140 -0.162344789   0.490149863  S             0.64886100    1            
1              0.929031907  -0.875342950  -0.8939343348 -0.768552511   1.255097530  S             0.24113901    1            
1             -0.781604422  -0.471237390  -0.8722058060 -1.000385778   0.277696522  S             0.62479039    1            
1             -0.383059296  -0.849683264  -0.7346097778  0.877468523  -0.135569782  S             0.93996821    1            
1             -0.610543821  -1.453065254  -0.9768496510  0.986241344  -0.663981973  S             0.96165498    1            
0              0.680202706  -0.369667801  -0.6735567864  0.355946448   0.524066722  S             0.68752852    1            
1              0.251884182  -1.394641185  -0.7951746544 -0.772712836   0.555569281  S             0.41958369    1            
0             -0.950330449  -0.369667801  -0.7428072541  1.237356438  -0.919065970  S             0.98152823    1            
0             -0.613181587   2.539395594  -0.8471013976 -0.784937537   0.040760353  S             0.65972497    1            
1              0.553256457  -0.693448888  -0.8643929128 -0.486574764   1.499788878  S             0.40489365    1            
0             -0.786667719   1.301729627  -0.7818332374 -0.627499250   0.190563619  S             0.74004623    1            
0              0.770584069   1.301729627  -0.8083090131 -0.519643166   0.595395089  S             0.36909300    1            
0              1.460920621   0.772050256  -0.8779932746 -0.824156540   1.078031946  S             0.14547414    1            
0              0.334018739  -0.403397871  -0.9618048787 -0.730844383   0.553961438  S             0.41232300    1            
0              1.681310466  -0.419262731  -0.6644197721  1.051257042  -0.203160042  S             0.68615247    1            
1              0.244607588  -0.665099074  -0.7182130458 -0.847620367   0.611032247  S             0.39443786    1            
1             -0.012498739   0.815195776  -0.6517205523 -0.642006201   0.507273134  S             0.53703991    1            
1              0.038983165   0.130834025  -0.6560228951 -1.058682608  -1.404350442  S             0.44664812    1            
0             -0.039967882   0.815195776  -0.8415736522 -0.730373908   0.803420522  S             0.50324250    1            
0              0.106746448   0.815195776  -0.8033491394  0.992758380  -0.516922691  S             0.91973800    1            
1              0.093678897   0.815195776  -0.6991861791  0.950184278   0.108396261  S             0.90926311    1            
0             -1.501562776  -0.199258517  -0.8496361194  0.895595174  -1.396919876  S             0.98460960    1            
1              0.852748945  -1.580984306  -0.8422375420  1.463027503   0.345484592  S             0.89730650    1            
1              1.252112688   0.046301915  -0.4869146306 -0.596315297   0.796892782  S             0.23339896    1            
0              1.131048352  -0.858408937  -0.7002873100  0.253164865   0.688589103  S             0.53430604    1            
0              0.501804872  -0.014674327  -0.7542914789  1.049347219  -0.535816111  S             0.89044677    1            
0              0.866089367  -0.226366734  -0.7585787049  0.130717171   0.803466170  S             0.55867528    1            
0              0.149375162  -0.883516802  -0.6943703511 -1.052864782   0.799433883  S             0.34559728    1            
1              0.591276661  -0.780119305  -0.6897790401 -0.250252348   1.021549496  S             0.49265451    1            
1             -0.273728469  -0.262683466  -0.8461202404  1.134857523  -1.190603727  S             0.95856786    1            
0              0.198583130  -0.461063186  -0.7795211319  0.645736248   0.474979334  S             0.84766586    1            
0              0.534670823  -0.058820023  -0.4477386620 -0.940477349   0.682644650  S             0.29319416    1            
